Order_ID,Order_Date,Ship_Date,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Profit_Margin,Order_Year,Order_Month
CA-2017-157651,2017-12-10,2017-12-14,HA-14920,TEC-AC-10003116,14.2,1,0.2,3.3725,0.2374998327465966,2017,12
CA-2014-160773,2014-07-01,2014-07-05,LW-16825,TEC-PH-10004586,575.92,2,0.2,71.99,0.1249999978295597,2014,7
CA-2014-160773,2014-07-01,2014-07-05,LW-16825,OFF-BI-10000546,5.184,6,0.7,-3.6288,-0.6999986496939629,2014,7
CA-2017-167703,2017-02-03,2017-02-08,MC-17575,OFF-BI-10002071,5.229,3,0.7,-4.1832,-0.7999984700736852,2017,2
CA-2017-167703,2017-02-03,2017-02-08,MC-17575,OFF-ST-10001490,285.552,2,0.2,35.694,0.1249999956225137,2017,2
CA-2017-121804,2017-03-03,2017-03-08,LP-17095,OFF-AP-10004859,72.8,5,0.0,19.656,0.269999962912093,2017,3
CA-2017-162635,2017-10-09,2017-10-10,EB-14170,OFF-PA-10002659,10.816,4,0.2,3.5152,0.3249996995195086,2017,10
CA-2014-107153,2014-09-28,2014-10-03,GZ-14545,OFF-ST-10001321,46.26,3,0.0,12.4902,0.2699999416342538,2014,9
US-2014-117058,2014-05-27,2014-05-30,LE-16810,OFF-BI-10004139,17.46,6,0.8,-30.555,-1.7499989977096233,2014,5
CA-2015-120439,2015-06-14,2015-06-18,AD-10180,FUR-FU-10001867,51.072,6,0.2,5.1072,0.0999999804198033,2015,6
CA-2016-128258,2016-03-30,2016-04-01,CP-12085,OFF-PA-10004156,11.34,1,0.0,5.5566,0.4899995679016156,2016,3
CA-2017-106033,2017-10-15,2017-10-18,FG-14260,OFF-AR-10002818,87.92,4,0.0,26.376,0.2999999658780748,2017,10
CA-2016-142762,2016-05-23,2016-05-27,LD-17005,FUR-FU-10003691,37.05,3,0.0,16.302,0.4399998812415975,2016,5
CA-2017-127705,2017-06-02,2017-06-06,AB-10255,TEC-PH-10000347,2.97,1,0.4,-0.6435,-0.2166659371517267,2017,6
CA-2017-127705,2017-06-02,2017-06-06,AB-10255,OFF-ST-10004507,27.44,2,0.2,2.401,0.0874999681122565,2017,6
CA-2014-122567,2014-02-16,2014-02-21,MN-17935,OFF-BI-10002012,1.08,3,0.8,-1.728,-1.599985185322358,2014,2
CA-2014-122567,2014-02-16,2014-02-21,MN-17935,OFF-AP-10001303,7.96,2,0.8,-13.93,-1.7499978015102997,2014,2
CA-2014-121664,2014-05-06,2014-05-10,HP-14815,OFF-BI-10003684,140.736,8,0.2,52.776,0.3749999733543676,2014,5
CA-2016-122133,2016-05-16,2016-05-23,JR-15670,OFF-ST-10002574,552.56,4,0.0,0.0,0.0,2016,5
US-2017-123281,2017-04-02,2017-04-07,JF-15190,FUR-FU-10003724,25.11,3,0.0,6.5286,0.2599998964556366,2017,4
CA-2017-100524,2017-03-31,2017-04-02,CM-12115,FUR-FU-10004018,29.78,2,0.0,8.0406,0.2699999093351546,2017,3
CA-2017-100524,2017-03-31,2017-04-02,CM-12115,TEC-PH-10002549,677.58,3,0.0,176.1708,0.2599999961628148,2017,3
CA-2017-100524,2017-03-31,2017-04-02,CM-12115,OFF-PA-10004911,75.04,8,0.0,36.0192,0.4799999360341235,2017,3
CA-2017-113481,2017-01-02,2017-01-04,AS-10045,TEC-MA-10002178,695.7,2,0.5,-27.828,-0.0399999994250395,2017,1
CA-2017-113481,2017-01-02,2017-01-04,AS-10045,OFF-BI-10003694,15.66,5,0.7,-12.528,-0.799999489144643,2017,1
CA-2017-113481,2017-01-02,2017-01-04,AS-10045,OFF-BI-10000474,28.854,6,0.7,-21.1596,-0.7333330791803289,2017,1
CA-2015-131758,2015-05-28,2015-06-01,KB-16315,OFF-AR-10000411,47.82,3,0.0,14.346,0.2999999372647559,2015,5
CA-2015-131758,2015-05-28,2015-06-01,KB-16315,OFF-LA-10000262,13.05,5,0.0,6.003,0.4599996475098487,2015,5
CA-2014-118339,2014-03-17,2014-03-24,BN-11515,OFF-AP-10001154,93.78,2,0.0,36.5742,0.3899999584133121,2014,3
CA-2014-118339,2014-03-17,2014-03-24,BN-11515,OFF-PA-10000466,47.18,7,0.0,23.59,0.4999998940229135,2014,3
CA-2014-118339,2014-03-17,2014-03-24,BN-11515,OFF-AR-10003829,19.68,6,0.0,5.7072,0.2899998526423513,2014,3
CA-2014-118339,2014-03-17,2014-03-24,BN-11515,OFF-BI-10001758,53.4,10,0.0,25.098,0.4699999119850351,2014,3
CA-2014-118339,2014-03-17,2014-03-24,BN-11515,OFF-BI-10000136,35.88,6,0.0,17.2224,0.479999866220773,2014,3
CA-2014-153976,2014-10-03,2014-10-08,BP-11290,FUR-CH-10002880,258.279,3,0.3,-70.1043,-0.2714285609194491,2014,10
CA-2016-162901,2016-03-28,2016-03-31,AS-10045,OFF-ST-10000649,31.4,2,0.0,7.85,0.2499999203821909,2016,3
CA-2017-162978,2017-05-04,2017-05-09,LW-16990,TEC-PH-10003092,183.96,5,0.2,20.6955,0.1124999938845404,2017,5
CA-2017-162978,2017-05-04,2017-05-09,LW-16990,OFF-PA-10002250,17.61,3,0.0,8.4528,0.4799997274277527,2017,5
CA-2017-162978,2017-05-04,2017-05-09,LW-16990,FUR-TA-10003473,300.904,1,0.2,11.2839,0.0374999987537553,2017,5
US-2014-160444,2014-07-05,2014-07-05,DC-12850,OFF-ST-10001522,220.776,3,0.2,-44.1552,-0.1999999909410447,2014,7
US-2014-160444,2014-07-05,2014-07-05,DC-12850,OFF-ST-10000563,281.424,11,0.2,-35.178,-0.1249999955583036,2014,7
CA-2016-145247,2016-05-05,2016-05-07,ND-18370,OFF-PA-10003641,79.14,3,0.0,36.4044,0.4599999418751653,2016,5
CA-2017-160045,2017-04-26,2017-04-27,LB-16735,FUR-FU-10000010,1.988,1,0.6,-1.4413,-0.7249963531370567,2017,4
US-2014-151925,2014-09-26,2014-10-01,KT-16465,FUR-CH-10002961,145.568,2,0.2,0.0,0.0,2014,9
CA-2017-125199,2017-10-19,2017-10-25,HM-14860,OFF-AR-10002956,123.256,7,0.2,9.2442,0.074999993915104,2017,10
CA-2017-125199,2017-10-19,2017-10-25,HM-14860,OFF-PA-10004041,23.68,4,0.2,7.4,0.3124998680321503,2017,10
CA-2017-125199,2017-10-19,2017-10-25,HM-14860,TEC-PH-10001336,309.576,4,0.4,-56.7556,-0.1833333274112551,2017,10
US-2017-155425,2017-11-10,2017-11-11,AB-10600,OFF-BI-10001036,38.388,14,0.7,-25.592,-0.6666664930013303,2017,11
US-2017-155425,2017-11-10,2017-11-11,AB-10600,TEC-MA-10003183,95.994,2,0.7,-63.996,-0.6666665972178889,2017,11
US-2017-155425,2017-11-10,2017-11-11,AB-10600,TEC-AC-10001314,239.952,6,0.2,-35.9928,-0.14999999374875,2017,11
US-2017-155425,2017-11-10,2017-11-11,AB-10600,TEC-PH-10002563,201.584,2,0.2,15.1188,0.0749999962794668,2017,11
US-2017-155425,2017-11-10,2017-11-11,AB-10600,FUR-CH-10003312,899.136,4,0.2,-146.1096,-0.1624999981927094,2017,11
CA-2017-133249,2017-07-08,2017-07-11,SZ-20035,FUR-FU-10001588,145.9,5,0.0,62.737,0.4299999705277607,2017,7
US-2015-103471,2015-12-24,2015-12-28,JR-15670,FUR-BO-10002613,590.058,7,0.7,-786.744,-1.3333333107366852,2015,12
US-2015-103471,2015-12-24,2015-12-28,JR-15670,OFF-AR-10003405,14.04,3,0.2,1.5795,0.1124999198718519,2015,12
CA-2017-136672,2017-03-07,2017-03-12,MG-17890,TEC-AC-10004510,49.08,3,0.0,4.908,0.099999979625106,2017,3
US-2014-157021,2014-04-01,2014-04-06,KM-16720,OFF-LA-10002312,29.6,2,0.0,14.8,0.4999998310811381,2014,4
US-2014-157021,2014-04-01,2014-04-06,KM-16720,OFF-BI-10000042,17.088,4,0.2,5.5536,0.3249998098081637,2014,4
CA-2015-120362,2015-09-14,2015-09-19,CA-12265,FUR-TA-10003008,912.75,5,0.0,118.6575,0.1299999985757327,2015,9
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,OFF-AP-10003590,1089.75,3,0.0,305.13,0.2799999974306034,2014,8
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,OFF-PA-10000806,447.84,8,0.0,219.4416,0.4899999890585926,2014,8
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,OFF-AR-10000896,16.4,5,0.0,4.264,0.2599998414635113,2014,8
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,TEC-PH-10002310,399.96,5,0.2,34.9965,0.0874999978122812,2014,8
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,OFF-ST-10002289,158.9,5,0.0,7.945,0.0499999968533671,2014,8
CA-2014-126361,2014-08-04,2014-08-09,VD-21670,OFF-BI-10002852,13.184,1,0.2,4.7792,0.3624997250457183,2014,8
US-2016-100566,2016-09-03,2016-09-09,JK-16120,FUR-FU-10003394,83.952,3,0.6,-90.2484,-1.0749998719506535,2016,9
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-ST-10002344,80.98,1,0.0,1.6196,0.0199999975302546,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-PA-10001289,348.84,9,0.0,170.9316,0.4899999859534462,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-FA-10000053,9.45,5,0.0,0.189,0.0199999788360012,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,FUR-FU-10004091,18.84,3,0.0,7.1592,0.3799997983015933,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,FUR-BO-10004015,239.98,2,0.0,52.7956,0.2199999908325697,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-EN-10003001,167.96,2,0.0,78.9412,0.4699999720171485,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,TEC-PH-10000215,104.85,3,0.0,28.3095,0.2699999742489295,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,TEC-PH-10003645,484.83,3,0.0,126.0558,0.2599999946372957,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-PA-10000357,122.97,3,0.0,60.2553,0.489999960152886,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-ST-10004804,154.44,3,0.0,1.5444,0.0099999993524993,2016,2
US-2016-108504,2016-02-05,2016-02-05,PP-18955,OFF-PA-10003892,342.37,7,0.0,160.9139,0.4699999862721621,2016,2
CA-2017-124828,2017-07-03,2017-07-04,YS-21880,OFF-AR-10003514,9.552,3,0.2,1.5522,0.1624998298787375,2017,7
US-2017-117247,2017-10-09,2017-10-14,CK-12760,FUR-TA-10002958,652.45,5,0.5,-430.617,-0.6599999898842824,2017,10
US-2017-117247,2017-10-09,2017-10-14,CK-12760,FUR-TA-10001676,66.645,3,0.5,-42.6528,-0.6399999039688042,2017,10
CA-2016-124485,2016-11-24,2016-11-26,NC-18340,OFF-BI-10000822,17.216,4,0.2,6.0256,0.3499997967008615,2016,11
CA-2016-124485,2016-11-24,2016-11-26,NC-18340,OFF-PA-10004971,11.56,2,0.0,5.6644,0.4899995761249341,2016,11
CA-2016-124485,2016-11-24,2016-11-26,NC-18340,TEC-AC-10002323,88.4,4,0.0,11.492,0.1299999852941193,2016,11
CA-2016-124485,2016-11-24,2016-11-26,NC-18340,OFF-PA-10004888,6.48,1,0.0,3.1104,0.4799992592604023,2016,11
CA-2016-159212,2016-11-01,2016-11-05,KM-16375,TEC-PH-10003988,21.8,2,0.0,6.104,0.2799998715596919,2016,11
CA-2016-159212,2016-11-01,2016-11-05,KM-16375,OFF-EN-10002230,251.79,3,0.0,118.3413,0.4699999813336518,2016,11
US-2016-161396,2016-04-19,2016-04-25,GM-14455,FUR-TA-10002622,205.176,2,0.4,-58.1332,-0.2833333195240516,2016,4
US-2016-161396,2016-04-19,2016-04-25,GM-14455,OFF-PA-10000418,419.4,5,0.2,146.79,0.3499999916547451,2016,4
US-2014-118486,2014-04-06,2014-04-08,SD-20485,OFF-SU-10004498,10.304,1,0.2,-2.1896,-0.2124997937696101,2014,4
US-2014-118486,2014-04-06,2014-04-08,SD-20485,FUR-TA-10001039,154.764,3,0.4,-36.1116,-0.2333333182566153,2014,4
US-2014-118486,2014-04-06,2014-04-08,SD-20485,TEC-AC-10004659,116.784,2,0.2,21.897,0.1874999839447198,2014,4
CA-2016-130407,2016-09-02,2016-09-06,KD-16270,OFF-AR-10002240,75.48,2,0.0,19.6248,0.2599999655537936,2016,9
CA-2016-130407,2016-09-02,2016-09-06,KD-16270,FUR-FU-10001967,39.98,2,0.0,9.995,0.24999993746875,2016,9
US-2016-122245,2016-09-25,2016-09-30,AB-10105,FUR-TA-10002356,393.165,3,0.5,-204.4458,-0.519999986774001,2016,9
CA-2017-105144,2017-11-04,2017-11-11,SZ-20035,OFF-LA-10003923,23.68,2,0.2,8.88,0.3749998416385804,2017,11
CA-2016-136329,2016-07-09,2016-07-13,JD-15895,FUR-CH-10002335,408.006,2,0.1,72.5344,0.1777777734205435,2016,7
CA-2016-136329,2016-07-09,2016-07-13,JD-15895,FUR-FU-10000723,165.28,4,0.0,14.8752,0.0899999945546953,2016,7
CA-2014-146640,2014-06-30,2014-07-05,HA-14905,OFF-BI-10002867,334.768,7,0.2,108.7996,0.3249999902917845,2014,6
CA-2017-115994,2017-01-28,2017-01-31,BT-11305,TEC-AC-10000580,239.97,3,0.0,26.3967,0.1099999954160938,2017,1
CA-2017-115994,2017-01-28,2017-01-31,BT-11305,FUR-FU-10003976,37.74,3,0.0,12.8316,0.3399999099099337,2017,1
CA-2015-126697,2015-09-21,2015-09-24,SV-20815,TEC-PH-10002922,946.344,7,0.2,118.293,0.1249999986791272,2015,9
CA-2015-126697,2015-09-21,2015-09-24,SV-20815,TEC-AC-10004353,151.2,3,0.2,32.13,0.2124999859457681,2015,9
CA-2015-126697,2015-09-21,2015-09-24,SV-20815,FUR-FU-10001706,4.928,4,0.6,-1.4784,-0.2999993912350016,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,OFF-PA-10000501,86.272,4,0.2,31.2736,0.362499957981737,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,OFF-BI-10000778,72.588,2,0.7,-48.392,-0.6666665748241343,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,OFF-AP-10004980,60.672,2,0.2,14.4096,0.2374999608550961,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,OFF-BI-10003984,77.031,9,0.7,-59.0571,-0.7666665671396492,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,OFF-ST-10000798,119.904,6,0.2,-1.4988,-0.0124999989574994,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,TEC-PH-10001750,263.96,5,0.2,23.0965,0.0874999966851039,2015,9
CA-2015-124800,2015-09-26,2015-09-30,RW-19540,OFF-ST-10002743,363.648,4,0.2,-86.3664,-0.2374999934689591,2015,9
US-2015-164448,2015-10-31,2015-11-04,DK-12835,OFF-BI-10002949,9.728,2,0.2,3.2832,0.337499653063679,2015,10
US-2015-164448,2015-10-31,2015-11-04,DK-12835,OFF-EN-10002600,14.75,5,0.0,7.08,0.4799996745764918,2015,10
US-2015-164448,2015-10-31,2015-11-04,DK-12835,OFF-BI-10003708,29.8,5,0.2,9.3125,0.3124998951342633,2015,10
US-2015-164448,2015-10-31,2015-11-04,DK-12835,OFF-LA-10003510,427.42,14,0.0,196.6132,0.4599999892377523,2015,10
CA-2017-122700,2017-11-26,2017-11-30,LT-17110,TEC-PH-10003092,220.752,8,0.4,-40.4712,-0.1833333250283882,2017,11
CA-2014-120768,2014-12-19,2014-12-21,IM-15070,OFF-BI-10001191,152.76,6,0.0,74.8524,0.4899999679235423,2014,12
CA-2014-120768,2014-12-19,2014-12-21,IM-15070,OFF-SU-10004115,7.27,1,0.0,1.9629,0.2699996286112399,2014,12
CA-2014-120768,2014-12-19,2014-12-21,IM-15070,FUR-CH-10000513,1819.86,14,0.0,163.7874,0.0899999995054564,2014,12
US-2016-153129,2016-12-26,2016-12-30,FP-14320,OFF-PA-10003673,33.9,5,0.0,15.594,0.4599998643068246,2016,12
CA-2017-106852,2017-06-20,2017-06-27,ST-20530,OFF-PA-10001639,31.104,6,0.2,10.8864,0.349999887474316,2017,6
CA-2017-106852,2017-06-20,2017-06-27,ST-20530,OFF-AR-10003829,5.248,2,0.2,0.5904,0.1124997856330304,2017,6
CA-2015-139731,2015-10-15,2015-10-15,JE-15745,TEC-AC-10004975,263.88,3,0.2,42.8805,0.1624999938418981,2015,10
CA-2015-139731,2015-10-15,2015-10-15,JE-15745,FUR-CH-10002024,2453.43,5,0.3,-350.49,-0.1428571422748676,2015,10
CA-2017-122735,2017-04-12,2017-04-15,BD-11320,OFF-BI-10004364,29.7,5,0.0,13.365,0.4499998484848995,2017,4
CA-2017-122735,2017-04-12,2017-04-15,BD-11320,OFF-PA-10001712,39.96,4,0.0,17.982,0.4499998873874155,2017,4
CA-2017-128160,2017-12-19,2017-12-24,MM-17920,OFF-BI-10001510,36.672,2,0.2,11.46,0.3124999147851454,2017,12
CA-2017-117695,2017-08-05,2017-08-08,PW-19030,OFF-PA-10002713,13.76,2,0.0,6.3296,0.4599996656979174,2017,8
CA-2015-166135,2015-10-01,2015-10-06,SC-20440,OFF-ST-10002974,139.424,4,0.2,17.428,0.1249999910345427,2015,10
CA-2016-133725,2016-05-23,2016-05-28,KL-16645,TEC-PH-10004165,1979.928,9,0.2,148.4946,0.0749999996211983,2016,5
CA-2017-102337,2017-06-13,2017-06-16,SD-20485,OFF-ST-10004804,164.736,4,0.2,-39.1248,-0.2374999855829943,2017,6
CA-2017-102337,2017-06-13,2017-06-16,SD-20485,FUR-CH-10004289,470.302,7,0.3,-87.3418,-0.1857142817654553,2017,6
CA-2017-102337,2017-06-13,2017-06-16,SD-20485,TEC-PH-10002564,47.984,2,0.2,5.998,0.1249999739496553,2017,6
US-2014-112564,2014-04-23,2014-04-24,TS-21160,OFF-BI-10004876,2.502,3,0.7,-1.7514,-0.6999972022493915,2014,4
CA-2015-145821,2015-05-01,2015-05-07,JB-15400,TEC-PH-10004348,88.752,3,0.2,11.094,0.1249999859158119,2015,5
US-2015-160150,2015-07-19,2015-07-20,TS-21085,OFF-BI-10004352,2.025,1,0.7,-1.35,-0.6666633745018543,2015,7
CA-2016-133711,2016-11-26,2016-11-29,MC-17425,OFF-PA-10001685,70.98,7,0.0,34.7802,0.4899999309664791,2016,11
CA-2016-133711,2016-11-26,2016-11-29,MC-17425,OFF-BI-10000666,91.68,3,0.0,45.84,0.4999999454624841,2016,11
CA-2016-133711,2016-11-26,2016-11-29,MC-17425,OFF-BI-10004352,33.75,5,0.0,16.875,0.4999998518518957,2016,11
CA-2016-133711,2016-11-26,2016-11-29,MC-17425,TEC-MA-10000010,3040.0,8,0.0,1459.2,0.4799999984210526,2016,11
CA-2017-148474,2017-06-12,2017-06-19,ME-17320,OFF-BI-10000977,91.2,3,0.0,41.952,0.459999949561409,2017,6
CA-2017-148474,2017-06-12,2017-06-19,ME-17320,FUR-TA-10002530,452.94,3,0.0,67.941,0.1499999966883031,2017,6
CA-2015-111297,2015-08-17,2015-08-21,SC-20440,OFF-BI-10002412,52.2,9,0.0,23.49,0.4499999137931199,2015,8
CA-2016-123722,2016-09-25,2016-10-01,NH-18610,OFF-LA-10001569,15.936,4,0.2,5.1792,0.3249997960593649,2016,9
CA-2014-155271,2014-05-04,2014-05-04,AA-10480,FUR-FU-10001473,27.46,2,0.0,9.8856,0.3599998689002662,2014,5
CA-2015-119907,2015-12-01,2015-12-08,LC-17140,OFF-BI-10001765,55.424,2,0.2,19.3984,0.3499999368504732,2015,12
US-2016-128902,2016-03-11,2016-03-15,MB-18085,FUR-TA-10001095,244.006,2,0.3,-31.3722,-0.1285714233022375,2016,3
CA-2016-152289,2016-08-26,2016-08-28,LC-16930,TEC-AC-10004571,159.984,2,0.2,43.9956,0.2749999828107821,2016,8
CA-2016-152289,2016-08-26,2016-08-28,LC-16930,FUR-CH-10002126,1024.716,6,0.3,-29.2776,-0.0285714282926056,2016,8
US-2016-104794,2016-12-16,2016-12-19,KD-16495,OFF-FA-10001754,3.68,2,0.0,1.8032,0.489998668481879,2016,12
CA-2014-151708,2014-08-08,2014-08-14,MB-17305,FUR-FU-10001602,121.376,4,0.2,-3.0344,-0.0249999979402849,2014,8
CA-2014-151708,2014-08-08,2014-08-14,MB-17305,TEC-AC-10001767,95.976,3,0.2,-10.7973,-0.1124999882783207,2014,8
CA-2015-100769,2015-05-16,2015-05-16,TH-21550,TEC-AC-10002402,255.968,4,0.2,31.996,0.1249999951165772,2015,5
CA-2017-139199,2017-12-09,2017-12-13,DK-12835,FUR-CH-10000847,872.94,3,0.0,226.9644,0.2599999970215593,2017,12
CA-2017-139199,2017-12-09,2017-12-13,DK-12835,OFF-BI-10003982,41.54,2,0.0,19.5238,0.4699998868560696,2017,12
CA-2017-139199,2017-12-09,2017-12-13,DK-12835,OFF-PA-10001293,12.96,2,0.0,6.2208,0.4799996296299154,2017,12
US-2015-161466,2015-09-24,2015-09-27,ON-18715,OFF-AR-10000634,6.848,2,0.2,0.5992,0.0874998722256538,2015,9
CA-2017-164959,2017-07-11,2017-07-15,KN-16390,OFF-LA-10004272,8.67,3,0.0,4.0749,0.4699994579014327,2017,7
US-2015-105676,2015-12-01,2015-12-02,NM-18520,FUR-FU-10004270,6.688,4,0.6,-4.0128,-0.5999991028721549,2015,12
CA-2016-113138,2016-11-19,2016-11-25,NP-18685,OFF-AR-10003770,17.28,6,0.0,5.0112,0.289999832176023,2016,11
CA-2016-113138,2016-11-19,2016-11-25,NP-18685,OFF-BI-10000320,17.712,3,0.2,6.4206,0.3624997953366106,2016,11
US-2017-104955,2017-03-19,2017-03-24,CG-12040,OFF-LA-10003121,28.91,7,0.0,13.2986,0.4599998408855618,2017,3
CA-2016-121958,2016-11-13,2016-11-17,CS-12505,OFF-SU-10000381,52.136,7,0.2,5.8653,0.1124999784218239,2016,11
CA-2017-121468,2017-11-19,2017-11-20,KD-16345,TEC-PH-10000376,31.968,4,0.2,2.3976,0.0749999765390463,2017,11
US-2016-108455,2016-12-02,2016-12-08,MK-18160,OFF-PA-10002262,25.92,4,0.0,12.4416,0.4799998148148862,2016,12
US-2016-108455,2016-12-02,2016-12-08,MK-18160,OFF-PA-10002464,40.46,7,0.0,19.8254,0.4899998788927634,2016,12
US-2016-108455,2016-12-02,2016-12-08,MK-18160,OFF-ST-10002214,33.87,3,0.0,8.8062,0.2599999232359246,2016,12
CA-2017-101210,2017-08-25,2017-08-28,DW-13540,OFF-AR-10003560,9.728,2,0.2,1.7024,0.1749998201070928,2017,8
CA-2017-101210,2017-08-25,2017-08-28,DW-13540,OFF-PA-10000130,3.424,1,0.2,1.07,0.3124990873274318,2017,8
US-2016-108098,2016-10-14,2016-10-18,CP-12340,TEC-AC-10000865,177.0,3,0.0,30.09,0.1699999903954807,2016,10
CA-2014-119032,2014-11-27,2014-12-03,MS-17770,OFF-FA-10003021,3.76,2,0.0,1.316,0.3499990691514119,2014,11
CA-2015-140410,2015-11-03,2015-11-07,CM-12655,TEC-PH-10003580,1212.848,7,0.2,106.1242,0.0874999992785575,2015,11
CA-2015-140410,2015-11-03,2015-11-07,CM-12655,TEC-AC-10001109,89.97,3,0.0,37.7874,0.4199999533177777,2015,11
CA-2015-140410,2015-11-03,2015-11-07,CM-12655,FUR-FU-10003347,42.6,3,0.0,16.614,0.3899999084507257,2015,11
CA-2014-136280,2014-11-29,2014-12-06,Co-12640,OFF-LA-10000452,5.04,2,0.2,1.764,0.3499993055569334,2014,11
CA-2017-151911,2017-04-30,2017-05-05,DL-13495,OFF-EN-10002986,62.96,4,0.0,28.332,0.4499999285260596,2017,4
CA-2017-166436,2017-11-24,2017-11-28,TS-21370,OFF-PA-10001838,5.88,1,0.0,2.8812,0.4899991666680839,2017,11
CA-2017-166436,2017-11-24,2017-11-28,TS-21370,FUR-CH-10000785,977.292,6,0.1,173.7408,0.1777777759586922,2017,11
CA-2017-139661,2017-10-30,2017-11-03,JW-15220,FUR-FU-10002885,9.64,2,0.0,3.6632,0.3799996058095375,2017,10
CA-2014-123925,2014-12-17,2014-12-19,RF-19840,OFF-AR-10002952,40.05,3,0.0,11.214,0.2799999300874082,2014,12
CA-2017-152485,2017-09-04,2017-09-08,JD-15790,OFF-AR-10003759,10.192,7,0.2,3.185,0.312499693387271,2017,9
CA-2017-152485,2017-09-04,2017-09-08,JD-15790,OFF-ST-10004950,16.784,1,0.2,-0.2098,-0.0124999925524353,2017,9
CA-2017-152485,2017-09-04,2017-09-08,JD-15790,OFF-AR-10001940,13.12,5,0.2,3.772,0.2874997808690694,2017,9
CA-2016-141586,2016-10-17,2016-10-20,NK-18490,OFF-BI-10003981,18.16,5,0.2,6.583,0.3624998003855725,2016,10
CA-2017-130386,2017-11-12,2017-11-18,NG-18430,OFF-PA-10002749,16.056,3,0.2,5.8203,0.3624997742278436,2017,11
CA-2017-130386,2017-11-12,2017-11-18,NG-18430,OFF-PA-10003823,223.056,9,0.2,69.705,0.3124999859900659,2017,11
CA-2017-130386,2017-11-12,2017-11-18,NG-18430,OFF-ST-10003716,540.048,3,0.2,-47.2542,-0.0874999983797736,2017,11
CA-2016-100468,2016-11-24,2016-12-01,AT-10435,TEC-PH-10001300,33.52,2,0.2,3.352,0.0999999701670733,2016,11
CA-2016-100468,2016-11-24,2016-12-01,AT-10435,FUR-FU-10000010,9.94,2,0.0,3.0814,0.3099996881290864,2016,11
CA-2015-153388,2015-08-01,2015-08-07,PC-19000,OFF-AR-10001868,6.72,4,0.0,3.36,0.4999992559534882,2015,8
CA-2015-153388,2015-08-01,2015-08-07,PC-19000,FUR-TA-10003715,1004.976,6,0.2,-175.8708,-0.1749999982586649,2015,8
CA-2017-154935,2017-12-24,2017-12-29,AR-10540,OFF-BI-10003708,17.88,3,0.2,5.5875,0.3124998252238114,2017,12
CA-2016-134208,2016-09-17,2016-09-23,CS-12505,TEC-MA-10004458,396.0,4,0.0,190.08,0.4799999878787882,2016,9
CA-2017-108294,2017-12-10,2017-12-10,LS-16975,OFF-BI-10004965,34.5,3,0.0,15.525,0.4499998695652552,2017,12
CA-2017-103611,2017-09-12,2017-09-15,JM-15535,FUR-FU-10004270,8.36,2,0.0,3.0096,0.3599995693785055,2017,9
CA-2017-100384,2017-06-24,2017-07-01,NH-18610,OFF-AR-10002135,385.6,8,0.0,111.824,0.2899999924792533,2017,6
CA-2017-100384,2017-06-24,2017-07-01,NH-18610,OFF-AR-10003514,35.82,9,0.0,11.8206,0.3299999078727225,2017,6
CA-2017-112809,2017-08-18,2017-08-22,RA-19915,OFF-ST-10002276,200.064,3,0.2,12.504,0.0624999968759998,2017,8
CA-2017-112809,2017-08-18,2017-08-22,RA-19915,OFF-BI-10001098,21.38,5,0.8,-33.139,-1.5499992750237257,2017,8
CA-2017-112809,2017-08-18,2017-08-22,RA-19915,OFF-BI-10001636,6.744,4,0.8,-11.4648,-1.6999974792445447,2017,8
US-2017-160759,2017-12-11,2017-12-17,AI-10855,FUR-CH-10002961,63.686,1,0.3,-9.098,-0.1428571204256633,2017,12
CA-2017-148446,2017-12-10,2017-12-14,MC-17845,FUR-TA-10004256,1669.6,4,0.0,116.872,0.0699999995807379,2017,12
CA-2014-111059,2014-02-03,2014-02-06,TB-21400,OFF-BI-10004593,83.84,2,0.2,27.248,0.3249999612356916,2014,2
CA-2014-111059,2014-02-03,2014-02-06,TB-21400,OFF-BI-10002827,13.272,3,0.2,4.3134,0.3249997551237529,2014,2
